price,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state
10700,2014.0,40,0,3,2,50900.0,0,0,1,9,9,12
17950,2000.0,39,2,6,2,167000.0,0,0,0,0,10,32
20500,2012.0,14,2,6,2,145000.0,0,0,2,11,0,40
3700,2004.0,40,0,3,2,110000.0,0,0,1,4,9,4
8500,1985.0,26,2,6,2,113500.0,0,0,2,2,1,48
27944,2013.0,13,0,6,2,25022.0,0,0,2,11,10,45
4800,2012.0,12,2,3,2,85000.0,5,0,1,3,5,13
2495,2008.0,37,0,3,2,233200.0,0,0,0,0,1,35
25000,2016.0,39,0,6,2,112000.0,0,0,2,8,5,4
5495,2005.0,18,0,5,2,146768.0,0,0,2,0,1,9
2000,2000.0,10,2,6,2,145000.0,0,0,0,0,0,4
13999,2013.0,4,0,3,2,76439.0,0,0,0,0,5,7
9990,1998.0,13,2,5,0,154100.0,0,0,2,10,10,34
36900,2013.0,27,0,6,2,51724.0,0,0,2,3,3,2
16000,2016.0,5,0,5,2,74888.0,0,0,1,9,0,22
4725,2012.0,39,2,3,2,262000.0,0,0,1,9,8,23
24990,2015.0,7,2,6,2,39448.0,0,0,2,10,10,34
4200,2003.0,5,0,5,2,87000.0,0,0,1,9,7,35
23500,2017.0,7,0,5,2,47500.0,0,0,1,0,0,9
21590,2017.0,20,2,5,2,86143.0,0,2,0,7,9,5
4200,2010.0,20,2,5,2,213892.0,0,0,0,0,10,46
15995,2014.0,31,2,5,2,120408.0,0,0,0,10,1,12
53800,2017.0,34,0,5,0,58000.0,0,0,0,10,10,9
3500,2008.0,13,1,6,2,139192.0,0,0,2,1,0,4
7500,2010.0,4,0,5,2,170000.0,0,0,2,9,5,4
10500,2007.0,26,0,6,2,139325.0,0,0,0,9,5,35
5999,1994.0,32,0,6,2,122000.0,0,0,2,3,10,48
74999,2014.0,13,0,6,2,49385.0,0,0,0,9,5,37
4800,2013.0,13,0,3,2,142000.0,0,0,1,9,10,9
4500,2005.0,10,2,5,2,213000.0,0,0,0,0,8,37
1700,2004.0,13,2,5,2,175000.0,0,0,1,5,8,5
24950,2016.0,7,3,5,2,24500.0,0,0,2,10,2,29
49000,2009.0,13,3,6,2,8400.0,0,1,2,3,0,35
3200,2004.0,13,0,5,2,170000.0,0,0,1,9,3,1
10995,2013.0,13,2,5,2,112660.0,0,0,1,0,9,9
10900,2013.0,7,2,6,2,54482.0,0,0,2,3,4,48
26990,2017.0,7,2,5,2,15940.0,0,2,2,3,10,27
10995,1995.0,14,2,6,2,205565.0,0,0,0,0,1,12
14500,2006.0,26,0,6,2,77000.0,0,0,2,2,10,42
16590,2018.0,10,2,5,4,47936.0,0,2,1,11,10,48
1550,1998.0,7,2,5,2,112600.0,0,0,1,9,10,40
9250,2011.0,10,0,5,2,105242.0,0,0,0,0,5,23
1900,1993.0,26,1,3,2,188000.0,0,0,2,9,1,4
22990,2016.0,7,2,5,2,33146.0,0,2,2,3,0,27
3495,2002.0,5,0,5,2,155000.0,0,0,1,9,2,47
2500,1982.0,7,1,6,2,120039.0,0,1,2,10,1,20
25000,2013.0,13,2,5,0,130288.0,0,0,2,10,10,43
24000,2001.0,13,0,6,0,139574.0,0,0,0,10,4,37
9000,2013.0,39,2,3,2,90000.0,0,0,1,4,10,11
3950,2008.0,3,0,5,2,221000.0,0,1,0,9,0,19
36500,2017.0,7,0,6,2,98000.0,0,0,0,8,10,0
23500,2013.0,40,3,3,2,270.0,0,1,2,9,4,22
2000,1997.0,40,1,3,0,347700.0,0,1,1,9,11,4
41990,2018.0,39,2,6,2,30725.0,0,2,0,8,9,22
4200,2009.0,39,2,3,3,121045.0,0,0,1,4,4,38
7000,2010.0,13,2,6,2,252000.0,0,0,0,8,8,23
10800,2014.0,39,0,7,3,96597.0,0,0,1,9,5,4
15995,2011.0,7,2,6,2,38539.0,0,0,2,11,10,1
11000,2013.0,13,0,3,2,82800.0,1,0,1,0,5,12
5500,2007.0,5,2,5,2,86900.0,0,0,1,9,5,12
45000,2013.0,13,0,6,2,41000.0,0,1,2,2,4,17
3300,2004.0,6,2,5,2,101000.0,0,0,1,9,5,45
6995,2015.0,7,2,3,2,90852.0,0,0,1,9,0,38
5000,2005.0,4,2,5,2,230000.0,0,0,0,9,1,10
51000,2018.0,7,0,6,2,41000.0,0,0,0,0,0,22
27500,2010.0,7,2,6,0,127381.0,0,0,0,10,1,0
14588,2018.0,10,3,3,2,45984.0,0,0,1,0,0,16
14000,2013.0,13,0,6,2,65000.0,0,0,2,3,10,22
11500,2013.0,7,0,5,2,128325.0,0,0,0,0,10,14
9995,2013.0,31,0,3,2,80681.0,0,0,0,0,1,22
3800,1997.0,7,1,6,2,212000.0,0,0,2,10,10,34
5750,2010.0,31,0,3,2,140000.0,0,0,0,0,9,45
10995,2013.0,5,2,3,2,69593.0,0,0,1,9,5,22
3900,2004.0,7,2,6,2,189700.0,4,0,2,0,3,1
1000,1995.0,20,2,5,2,300000.0,0,0,0,0,4,47
21900,2012.0,7,0,6,2,82050.0,0,0,0,0,8,4
5500,1985.0,13,2,5,2,204000.0,0,1,1,8,10,4
1000,2004.0,16,2,3,2,200939.0,0,0,2,9,0,19
22000,2011.0,7,0,6,2,152935.0,0,0,0,10,9,33
14900,2015.0,39,0,3,2,93599.0,0,0,2,8,10,31
3500,2006.0,13,1,6,2,137000.0,0,0,0,10,10,13
2000,2018.0,17,3,3,2,62998.0,0,0,1,0,1,9
5000,2010.0,27,2,6,2,90000.0,0,0,2,9,9,45
8990,2006.0,7,0,6,2,141000.0,0,0,0,8,0,30
20995,2019.0,21,0,3,2,17116.0,0,0,0,0,5,34
57500,2018.0,35,0,3,0,28500.0,0,0,0,0,10,47
8500,2006.0,13,0,6,0,145800.0,0,0,0,10,8,48
8500,2010.0,16,0,5,2,122000.0,0,0,1,5,0,9
14445,2004.0,39,2,6,2,273731.0,0,0,0,0,5,40
10000,1985.0,13,0,6,2,25000.0,0,1,2,3,10,31
1995,1993.0,6,0,6,2,162000.0,0,0,1,9,10,35
9995,2013.0,8,0,3,2,59204.0,0,0,1,9,1,9
17500,2014.0,31,3,5,2,27111.0,0,0,2,10,5,42
4700,2007.0,25,0,3,2,106560.0,0,0,1,9,5,9
12999,2019.0,31,3,3,2,13730.0,4,0,1,0,0,42
8500,2008.0,39,0,5,2,152000.0,0,0,2,0,2,18
9000,2006.0,13,3,6,2,70200.0,0,1,2,3,0,23
22800,2019.0,13,3,5,2,24454.0,1,0,1,11,10,10
1500,1985.0,10,1,6,2,176000.0,0,0,2,7,3,9
6000,2007.0,4,2,5,2,118.0,0,1,2,9,5,47
4995,2010.0,13,0,5,2,182000.0,0,0,1,0,9,22
1500,2008.0,25,1,3,2,200000.0,0,0,1,0,0,19
3800,2005.0,31,0,3,2,155.0,0,0,2,9,9,4
14950,2015.0,7,0,3,2,58005.0,0,0,2,0,9,37
21999,2013.0,13,0,5,2,167063.0,0,0,0,10,10,4
6999,2008.0,23,3,5,2,160000.0,0,0,0,0,5,39
13995,2010.0,7,0,6,2,87000.0,0,0,0,10,0,38
1800,2006.0,31,1,3,2,205000.0,0,0,0,9,8,35
8999,2007.0,8,2,6,2,151249.0,0,0,0,0,0,37
4500,2006.0,25,0,3,2,108900.0,0,1,1,9,5,43
2999,2004.0,31,0,3,2,226000.0,0,0,1,9,9,36
2900,2008.0,31,1,3,3,193600.0,0,0,1,9,8,4
4749,2011.0,7,0,3,2,114849.0,0,1,1,9,0,5
13295,2016.0,13,0,3,3,39955.0,0,0,1,9,9,4
5950,2004.0,16,3,3,2,91809.0,0,0,0,0,10,39
8490,2012.0,17,3,3,2,58855.0,0,0,1,4,0,45
14000,2011.0,4,2,5,2,52000.0,0,0,0,9,10,46
8800,2005.0,39,0,5,2,129000.0,0,0,0,0,10,35
30590,2015.0,39,2,5,2,46258.0,0,2,0,8,10,35
3500,2011.0,21,2,3,2,143000.0,0,0,1,0,0,48
14250,2011.0,34,2,6,2,1880000.0,0,0,2,10,10,1
3650,2008.0,31,2,3,2,176000.0,0,0,0,0,5,39
13995,2011.0,26,0,6,2,130665.0,0,0,0,0,10,38
2850,2003.0,5,2,5,2,149000.0,0,0,0,0,10,23
9500,2009.0,4,3,5,2,60450.0,0,0,0,3,0,38
5550,2009.0,28,3,3,2,119000.0,0,0,1,4,3,4
18997,2015.0,14,3,5,2,34929.0,0,0,0,0,1,15
28995,2017.0,13,3,5,2,94248.0,0,0,2,11,10,4
4250,2004.0,39,3,3,2,157163.0,0,0,1,12,9,34
23000,2010.0,39,0,5,2,99000.0,0,0,0,10,10,12
9400,2008.0,8,0,5,2,110000.0,0,0,1,11,8,49
16990,2012.0,4,3,5,2,71631.0,0,0,0,9,5,39
12995,2017.0,7,2,3,2,86644.0,0,0,2,9,10,1
22995,2017.0,26,0,3,2,50782.0,0,0,1,3,0,4
14590,2009.0,23,2,5,2,63642.0,0,2,2,9,10,42
10599,2015.0,20,3,3,2,48600.0,4,0,0,0,8,43
26900,2016.0,13,2,6,0,151181.0,0,0,0,10,10,42
2200,2007.0,13,0,3,2,136649.0,0,1,1,9,9,44
7900,2014.0,40,2,3,2,44400.0,0,1,1,9,1,38
11999,2013.0,13,2,6,2,155000.0,0,1,2,10,0,44
18900,2015.0,34,0,5,0,171120.0,0,0,0,10,8,9
11900,2012.0,13,2,5,2,183000.0,0,0,0,10,8,26
10995,2017.0,7,0,3,2,95000.0,0,0,1,9,10,3
6500,2005.0,0,0,5,2,160000.0,0,0,1,9,9,45
7995,2007.0,14,2,6,2,195000.0,0,1,0,0,0,38
10995,2012.0,14,0,5,2,117900.0,0,0,0,0,10,38
17200,2015.0,13,0,5,2,144024.0,0,0,2,11,10,42
13500,2013.0,13,2,6,2,90600.0,5,0,0,10,1,34
14500,2011.0,26,0,6,2,115000.0,0,0,0,9,0,42
15500,2015.0,7,3,5,2,38750.0,1,0,1,9,5,22
44999,2019.0,13,0,6,2,26700.0,0,0,0,10,0,48
3000,2007.0,13,2,5,2,201000.0,0,0,0,0,1,48
6995,2012.0,7,0,3,2,107000.0,0,0,1,9,1,21
3999,2006.0,7,0,3,2,120000.0,0,0,1,12,9,46
8500,2014.0,40,0,3,0,96000.0,0,0,1,9,9,10
6350,2014.0,20,2,3,2,119000.0,0,0,1,0,5,2
11995,2005.0,13,0,6,2,140057.0,0,0,0,8,8,37
7499,2010.0,14,0,3,2,126183.0,0,0,0,0,9,42
3000,1981.0,7,2,6,2,100000.0,0,0,2,0,2,34
41500,2013.0,7,0,6,2,3886.0,0,0,2,3,5,43
9850,2014.0,31,3,3,2,63000.0,0,0,1,0,10,21
3900,2007.0,16,2,3,2,158370.0,0,0,1,9,9,34
7250,2011.0,16,2,5,2,140802.0,0,0,1,5,5,42
34990,2013.0,13,2,6,0,52065.0,0,0,2,10,10,15
19500,2017.0,13,3,3,2,29000.0,5,0,1,9,9,12
3900,2000.0,40,2,3,2,176000.0,0,1,1,4,11,5
4950,2005.0,37,2,3,2,139976.0,0,0,0,12,4,1
16500,2013.0,7,0,6,2,15314.0,0,0,2,9,1,38
6900,2007.0,16,2,5,2,137500.0,0,0,1,9,5,42
7900,2008.0,4,3,5,2,84437.0,0,0,2,9,9,45
7500,1995.0,13,2,6,2,105000.0,0,0,0,0,0,43
12500,2005.0,7,0,6,2,165000.0,0,0,0,8,10,37
18000,2008.0,20,0,5,2,92200.0,0,0,0,0,8,25
38500,2017.0,16,0,5,2,25500.0,0,0,0,0,1,27
11995,2016.0,10,0,5,2,84806.0,0,0,1,5,0,37
11500,2006.0,13,2,6,2,172487.0,0,0,2,10,10,27
9900,2013.0,4,0,5,2,169000.0,0,0,0,0,0,14
20990,2019.0,10,2,5,2,22403.0,0,2,1,11,9,17
37500,2020.0,39,3,5,2,3500.0,0,0,0,10,10,1
12600,2016.0,12,0,3,2,59092.0,0,0,1,9,8,21
7990,2013.0,39,2,3,2,92200.0,0,0,1,4,10,4
6500,2008.0,16,0,5,2,193000.0,0,0,0,0,1,42
18500,2014.0,16,0,5,2,52000.0,5,0,1,5,9,41
2200,2000.0,16,2,3,2,331000.0,0,0,0,0,10,22
13995,2014.0,13,0,3,2,45079.0,0,0,1,4,2,11
14990,2008.0,13,2,6,2,109026.0,0,0,2,10,10,34
13800,2010.0,0,0,5,2,140758.0,0,0,0,0,0,46
14995,2014.0,31,0,3,2,58457.0,0,0,0,0,10,4
12900,1991.0,13,0,6,2,42000.0,0,0,2,3,4,48
9995,2012.0,31,0,5,2,133868.0,0,0,0,0,0,43
31995,2018.0,7,2,5,2,54057.0,0,0,0,10,0,48
13000,2005.0,39,2,5,2,141000.0,0,0,2,8,9,4
4500,2005.0,25,2,3,2,106303.0,0,0,2,8,5,40
9899,2015.0,31,0,3,2,69460.0,0,0,1,9,9,37
19999,2013.0,7,0,6,2,89750.0,0,0,2,3,0,37
5999,2006.0,4,2,5,2,190000.0,0,0,0,9,0,45
1900,2008.0,4,1,5,2,180000.0,0,0,0,9,1,20
31000,2016.0,20,3,5,2,26500.0,0,0,0,0,10,7
2200,2002.0,26,2,5,2,190.0,0,0,2,9,10,35
8999,2014.0,17,0,3,2,122400.0,0,0,1,9,9,4
22000,2012.0,13,0,5,2,83000.0,0,0,1,0,9,43
53900,2017.0,13,3,5,2,24901.0,0,0,0,0,10,11
29990,2008.0,13,2,5,0,78285.0,0,0,2,10,10,1
17990,2014.0,13,2,0,2,118360.0,0,0,2,10,10,15
4995,2012.0,21,2,3,2,126423.0,0,0,1,0,10,2
1900,2006.0,36,0,3,2,215882.0,0,0,1,9,4,45
4995,2012.0,8,3,3,2,110100.0,0,0,1,9,0,22
3000,2014.0,39,0,3,2,58000.0,4,0,1,0,0,42
4500,2005.0,39,0,5,2,105000.0,0,0,1,9,9,23
9995,2010.0,4,0,5,2,87000.0,0,0,2,9,0,9
4800,2005.0,0,2,5,2,145000.0,0,0,1,9,0,48
6900,2010.0,13,0,5,2,188000.0,0,0,1,0,8,35
9000,2008.0,0,0,5,2,167850.0,0,0,1,9,0,48
3500,2003.0,13,2,6,2,140000.0,0,0,2,9,1,5
8000,1997.0,13,1,6,0,247500.0,0,0,0,8,10,3
8995,2015.0,40,3,3,2,39000.0,1,1,1,9,10,34
4900,2004.0,13,2,6,2,125000.0,5,0,2,8,8,4
2400,1989.0,7,1,6,2,160000.0,0,0,0,10,2,22
49995,2017.0,39,3,6,2,31356.0,0,0,0,10,0,11
8400,2010.0,23,0,5,2,151993.0,0,0,2,9,0,9
34000,2017.0,13,3,5,2,9000.0,5,0,1,0,1,4
9990,2005.0,7,2,5,2,51365.0,0,0,2,11,10,40
9950,2008.0,25,0,7,2,39000.0,1,1,2,3,5,43
6500,2005.0,39,0,6,2,245151.0,0,0,0,0,5,50
2900,2000.0,13,0,3,2,154000.0,0,0,0,4,8,9
20931,2019.0,31,3,3,2,36126.0,0,0,1,9,5,40
4500,2005.0,13,0,6,2,166000.0,0,0,0,8,1,12
7600,2004.0,34,0,6,2,174234.0,0,0,0,10,1,38
26500,2013.0,13,0,6,2,8000.0,0,0,2,9,6,9
6900,2004.0,39,0,3,2,75075.0,0,1,1,4,1,43
39997,2015.0,14,0,6,2,51141.0,0,0,0,8,0,17
8500,2017.0,29,0,3,2,84328.0,0,0,1,9,8,43
5400,2008.0,13,1,5,2,186600.0,0,0,0,0,5,43
5000,2008.0,25,2,3,2,128200.0,0,0,1,0,1,4
14750,2012.0,23,0,5,2,87500.0,0,0,1,9,2,7
19400,1994.0,13,3,6,2,21007.0,0,1,2,3,8,35
6488,2002.0,13,0,6,2,140000.0,0,0,2,10,10,9
13500,2007.0,19,0,6,2,90000.0,0,0,2,2,8,39
7500,2013.0,14,2,3,2,146811.0,0,0,1,0,0,17
5000,2011.0,25,1,3,2,143.0,5,1,1,4,0,4
2000,2007.0,32,2,3,2,164000.0,0,1,1,4,0,34
2400,2004.0,8,1,5,2,152700.0,0,0,1,11,1,10
12495,2013.0,17,0,5,2,95500.0,0,0,1,0,0,10
6995,2010.0,31,3,3,2,145043.0,0,0,1,9,0,27
15800,2010.0,39,0,5,2,172285.0,0,0,1,0,8,10
4950,2004.0,7,2,6,2,171000.0,0,0,0,0,0,27
17900,2010.0,34,0,6,2,111850.0,0,0,0,10,1,0
10995,2009.0,16,0,5,2,130000.0,0,0,0,0,10,39
7000,2012.0,31,3,3,0,78851.0,0,0,1,9,1,31
21000,2018.0,5,0,3,2,20439.0,5,0,0,0,3,13
8995,2010.0,16,0,3,2,140000.0,0,0,1,0,10,27
14000,1998.0,20,0,5,2,168500.0,0,1,0,12,4,31
11995,2011.0,13,2,5,2,98812.0,0,0,0,0,9,15
11977,2016.0,17,0,3,2,125763.0,0,0,0,0,9,4
35000,2015.0,14,0,7,0,173000.0,0,0,0,8,5,28
9500,2009.0,13,0,6,2,374119.0,0,0,2,10,10,4
14500,2006.0,35,0,6,2,125000.0,0,0,0,0,5,48
8750,2014.0,13,0,3,2,141838.0,0,0,1,0,10,36
6500,2013.0,13,2,3,2,85500.0,2,1,2,2,4,30
29950,2008.0,13,2,5,0,456552.0,0,1,1,10,10,16
2500,2000.0,20,2,5,2,200000.0,0,0,0,0,9,23
6000,2005.0,0,0,5,2,169000.0,0,0,1,9,9,43
12500,2008.0,6,0,6,2,156000.0,0,0,0,0,10,16
16000,2016.0,21,0,3,2,58800.0,1,0,1,4,5,22
2995,2002.0,39,2,5,2,197000.0,0,0,1,5,9,48
36999,2017.0,23,2,5,2,39888.0,0,0,0,0,5,27
2500,2004.0,32,2,5,2,217000.0,0,0,1,9,1,13
2800,2007.0,8,2,3,2,84000.0,0,0,1,12,1,35
5990,2002.0,37,2,3,2,172000.0,0,0,0,4,3,37
8470,2016.0,13,2,3,2,78603.0,0,0,2,9,8,43
6900,2010.0,31,0,5,2,163000.0,0,0,0,0,8,15
25995,2006.0,13,0,6,0,70840.0,0,0,0,10,1,4
12900,2015.0,10,0,0,2,18143.0,0,2,0,11,3,9
15975,2019.0,17,2,3,2,37500.0,0,0,1,0,10,47
3900,2005.0,21,0,3,2,127000.0,0,0,1,9,1,27
5500,2006.0,31,2,5,2,104000.0,5,1,2,3,9,4
1500,2017.0,20,3,5,2,70000.0,4,0,2,0,0,43
43588,2019.0,7,3,6,2,39200.0,0,0,0,0,0,16
9700,2016.0,13,3,3,2,87112.0,0,0,1,9,9,22
22500,2004.0,13,2,5,0,440172.0,0,1,2,10,1,45
3800,2007.0,7,0,5,2,160000.0,0,0,0,0,0,42
6995,2010.0,40,3,5,2,122000.0,0,0,1,5,0,19
2500,2007.0,7,2,3,2,113000.0,0,0,1,4,0,38
5999,2012.0,13,0,3,2,109867.0,0,1,2,4,6,20
22000,2013.0,7,3,6,2,61800.0,0,0,0,8,9,23
33590,2017.0,34,2,6,2,19302.0,0,2,0,8,0,20
5800,1997.0,26,0,6,2,74890.0,0,0,2,9,2,35
1650,2000.0,13,2,5,2,142000.0,0,0,1,9,10,4
12900,2014.0,13,0,3,2,72000.0,0,0,0,0,8,48
16000,2013.0,7,0,6,2,60219.0,0,1,2,3,3,48
16400,2011.0,23,0,6,2,117417.0,0,0,0,9,9,37
9950,2010.0,39,0,3,2,66000.0,0,0,1,4,9,12
7000,2004.0,23,2,5,2,130000.0,0,1,2,9,0,40
7650,2016.0,31,0,3,2,140000.0,0,0,1,9,10,12
1995,2005.0,8,0,5,2,148000.0,0,0,1,5,8,34
23500,2012.0,24,0,6,2,47790.0,0,0,0,0,7,19
13883,2013.0,26,2,5,2,62293.0,0,0,2,9,5,35
2700,1994.0,5,2,6,2,188000.0,0,0,2,12,10,16
32250,2014.0,34,0,6,2,110076.0,0,0,0,8,5,16
1000,2001.0,36,2,3,2,136000.0,0,1,1,9,5,34
3200,2007.0,13,2,6,2,202000.0,4,0,2,8,10,38
8995,2003.0,39,2,5,2,189035.0,0,0,2,10,0,11
7000,2005.0,26,2,4,0,317000.0,0,0,2,11,10,9
16500,2013.0,13,2,6,2,86000.0,0,1,2,9,1,23
37590,2017.0,13,2,5,2,37894.0,0,0,0,8,2,9
35900,2016.0,26,0,5,2,46175.0,0,0,0,12,5,30
2500,2004.0,10,0,5,2,129146.0,0,1,2,10,2,9
5950,2010.0,10,2,5,4,120000.0,0,0,1,5,0,42
4800,2013.0,13,0,3,2,160000.0,5,0,1,9,0,38
3900,2011.0,21,0,5,2,189.0,0,0,1,5,10,0
10000,2005.0,13,2,5,2,150000.0,0,0,2,3,8,31
1300,2001.0,29,2,3,2,209000.0,0,1,1,3,8,11
11351,2015.0,7,3,5,2,158719.0,0,0,0,0,9,4
8915,2015.0,13,0,3,2,107272.0,0,0,1,4,10,4
14450,2013.0,16,0,3,2,110000.0,0,0,0,0,0,27
7000,2007.0,7,2,6,2,177000.0,0,0,0,10,10,27
8750,2006.0,13,0,6,2,49600.0,0,0,2,11,9,3
6990,2013.0,37,3,3,2,137135.0,0,0,0,12,10,45
38590,2017.0,39,2,5,2,30174.0,0,2,0,8,9,9
7990,2013.0,37,0,3,2,147000.0,0,0,0,12,5,49
9995,2014.0,8,2,5,2,112075.0,0,2,1,11,3,22
16900,2010.0,13,3,6,2,78000.0,0,0,0,10,0,30
4995,1997.0,13,0,6,2,141241.0,0,0,2,2,8,37
7999,2008.0,13,0,6,2,176898.0,0,0,2,8,10,31
14900,2011.0,7,2,6,2,130517.0,0,0,0,10,1,19
4500,2004.0,34,1,6,2,126000.0,0,0,0,10,10,23
10998,2015.0,16,0,3,2,59000.0,5,0,1,9,0,4
11849,2010.0,6,0,5,2,90000.0,0,0,1,0,9,48
2500,2000.0,13,2,6,2,163000.0,0,0,2,9,3,43
8500,2009.0,32,3,3,2,99000.0,0,0,0,4,9,34
46000,2018.0,13,0,5,2,25755.0,0,1,0,0,9,38
11900,2013.0,8,0,5,2,86000.0,0,0,1,5,0,22
8995,2017.0,7,0,3,2,126128.0,0,0,1,9,8,45
8990,2003.0,26,0,5,2,94087.0,0,0,1,3,10,40
7900,2012.0,21,2,3,2,86400.0,0,0,1,9,10,9
30000,2019.0,6,3,5,2,42922.0,0,0,0,9,0,13
4700,2010.0,17,0,3,2,145500.0,0,0,1,9,0,34
5500,2005.0,10,2,6,2,164000.0,0,0,0,0,8,23
29995,2015.0,20,2,5,2,31802.0,0,0,0,0,5,38
2900,1991.0,13,2,6,2,87000.0,0,0,2,9,9,49
41000,2019.0,7,3,6,2,22000.0,0,0,2,10,0,36
13500,2007.0,13,2,5,2,105300.0,0,1,0,0,1,3
27500,2015.0,40,0,3,2,21000.0,0,0,0,4,1,1
44990,2017.0,19,2,5,2,8525.0,0,0,2,3,0,19
5600,2008.0,7,0,5,2,122726.0,0,0,0,0,9,12
4595,2001.0,39,0,5,2,230100.0,0,0,0,0,5,4
13999,2013.0,39,2,5,2,167278.0,0,0,1,11,1,38
26000,2016.0,4,3,3,2,19450.0,0,0,0,9,10,35
2750,2006.0,13,1,3,2,97600.0,0,0,1,2,3,24
5500,2007.0,4,0,3,2,199000.0,0,0,0,12,8,4
4500,2003.0,7,2,6,2,121000.0,0,0,2,11,5,22
12995,2010.0,31,0,6,2,158023.0,0,0,0,0,0,14
4300,2009.0,17,0,3,2,85000.0,0,0,1,9,1,34
3800,2004.0,20,2,5,2,197277.0,0,0,0,0,1,27
3000,2002.0,6,5,5,2,200000.0,0,0,0,10,10,20
14500,2008.0,13,0,6,2,82038.0,0,1,2,2,0,34
3000,2005.0,5,2,5,2,147000.0,0,0,1,9,10,22
19500,2017.0,39,2,3,2,25492.0,0,0,0,0,0,34
1950,2003.0,4,2,5,2,198000.0,0,0,2,9,10,9
3600,2007.0,31,2,3,2,144500.0,0,0,1,9,0,34
4490,2005.0,16,2,3,2,121622.0,0,0,1,9,10,45
11000,2002.0,13,1,6,0,72859.0,0,1,2,10,8,35
7200,2010.0,13,3,3,2,95000.0,5,0,1,3,10,32
29990,2016.0,13,2,6,2,39335.0,0,0,2,3,0,15
1595,2006.0,32,1,5,2,166000.0,0,0,1,3,0,34
14838,2013.0,3,2,5,2,124509.0,0,0,0,0,0,26
1500,2001.0,16,2,3,2,175214.0,0,0,0,0,1,43
265000,2016.0,35,2,5,2,85000.0,1,0,0,0,0,22
3800,2009.0,13,2,3,2,198300.0,0,1,1,0,7,35
10500,2013.0,13,0,6,0,302344.0,0,0,2,10,11,31
2250,2006.0,16,2,3,3,230000.0,0,0,1,9,1,45
17500,2013.0,13,2,5,2,113382.0,0,0,0,8,8,35
6950,2004.0,13,0,6,2,217000.0,0,0,2,10,5,22
9980,1998.0,20,2,5,2,175180.0,0,0,0,0,4,40
6750,2007.0,34,2,5,2,150544.0,0,0,2,8,5,32
14990,2005.0,20,0,3,2,72000.0,0,0,0,7,9,5
7997,2011.0,39,0,3,2,119934.0,0,0,1,9,3,36
6950,2013.0,24,2,6,2,80000.0,0,0,2,3,4,43
3500,2005.0,13,2,5,2,159316.0,0,0,1,9,4,43
13500,2007.0,13,0,6,0,210000.0,0,0,0,8,2,27
4495,2009.0,28,0,3,2,160.0,0,0,1,3,2,6
25500,2014.0,23,0,5,2,58142.0,0,0,0,9,10,15
2200,2010.0,39,1,3,2,249000.0,0,0,1,4,9,7
2500,2001.0,39,2,3,2,150000.0,0,0,1,4,0,34
11495,2015.0,17,0,3,2,68670.0,0,0,1,0,0,45
36895,2017.0,7,0,6,2,28803.0,0,0,0,10,9,22
22590,2011.0,7,2,6,2,70778.0,0,2,2,2,10,4
7500,2015.0,31,0,3,2,97000.0,5,0,0,9,8,4
5000,2007.0,18,1,5,2,177000.0,0,0,0,9,1,39
12000,2003.0,20,2,5,2,147000.0,0,1,0,0,8,36
6000,2011.0,40,2,3,2,99121.0,0,1,1,9,9,4
10500,2013.0,41,0,5,2,123836.0,0,0,1,0,9,43
19995,2016.0,8,0,5,2,23196.0,4,0,0,9,8,48
11228,2014.0,16,0,3,2,81014.0,0,0,1,9,2,9
4000,2004.0,13,1,6,0,142000.0,0,0,2,8,10,43
2500,2005.0,40,0,3,2,123000.0,0,0,1,9,5,31
8800,2008.0,3,0,5,2,79480.0,0,0,0,2,1,1
3900,2002.0,4,2,5,2,54000.0,0,0,0,12,0,39
9999,2008.0,13,2,5,2,86000.0,0,0,1,10,10,1
23000,2015.0,7,2,6,2,124648.0,0,0,2,10,10,4
10950,2006.0,39,2,5,2,173713.0,0,0,0,10,9,27
6200,2008.0,10,0,5,2,76450.0,0,0,1,5,5,49
9700,2011.0,31,0,6,2,153110.0,0,0,2,0,10,1
2200,2008.0,39,2,3,2,154790.0,0,0,1,9,0,27
3950,2006.0,36,0,5,2,165600.0,0,0,0,0,9,12
8950,2015.0,21,0,3,2,68818.0,0,1,1,0,5,15
4000,2002.0,20,0,5,2,181000.0,0,0,0,0,0,47
8500,2016.0,17,0,3,2,40500.0,4,0,1,4,0,9
3200,2003.0,16,2,3,2,187000.0,0,0,1,3,8,31
12995,2016.0,7,0,3,2,78700.0,0,0,1,9,9,34
52000,2020.0,7,3,6,2,4200.0,1,0,0,10,5,9
23500,2012.0,20,2,5,2,75300.0,0,1,0,0,6,14
5600,2004.0,37,2,3,2,136100.0,0,1,0,9,9,38
10000,2013.0,13,2,6,2,28573.0,0,1,2,10,4,14
12988,2014.0,31,2,3,2,78509.0,0,0,0,4,10,13
15900,2012.0,3,2,5,2,90722.0,0,0,0,9,0,31
5995,2011.0,13,0,5,2,145845.0,0,0,1,0,5,37
7900,2012.0,16,0,3,2,171428.0,0,0,1,0,1,1
11500,2013.0,7,0,3,2,89920.0,0,0,1,0,10,25
4000,2013.0,13,0,3,2,90.0,0,0,1,0,0,9
2333,2005.0,5,2,5,2,165000.0,0,0,1,9,1,34
3500,1991.0,32,0,5,2,124900.0,0,1,1,3,0,48
14495,2015.0,31,0,3,2,67084.0,0,0,0,12,8,34
